PartitionKey,RowKey,,Tweets,Length,Date,Source,Favourites,RTs,Language
site,site,202," climate strike here at dinajpur, bangladesh, northern paof our country.  #nomoreemptypromises https…",140,19/3/2021 13:43,Twitter Web App,0,238,en
site,site,203, #私たちの未来を手放さない#nomoreemptypromises#climateaction ,88,19/3/2021 13:27,Twitter Web App,0,160,en
site,site,204, students of aga khan higher secondary school are striking for their future.#nomoreemptypromises  …,140,19/3/2021 13:27,Twitter Web App,0,168,en
site,site,205," week 55global climate strike day!with almost 3000 corona deaths/day in brazil and 700 in são paulo, it’s hard to strike…",140,19/3/2021 13:20,Twitter Web App,0,251,en
site,site,206, i’m outside #portobello town hall for a solo  protest. it’s two years since the first big school #climatest…,140,19/3/2021 13:20,Twitter Web App,0,161,en
site,site,207, the most vulnerable are already suffering a hell in life due to the climate crisis.time to stop investing in fossil fuels a…,140,19/3/2021 12:55,Twitter Web App,0,282,en
site,site,208," as fridays for future activists from turkey, we demand climate action from our leaders.  our government still hasn’t si…",140,19/3/2021 12:38,Twitter for iPhone,0,222,en
site,site,209, global climate strike in india 🇮🇳 today in front of the delhi secretariat against the inaction of our leaders to solve the…,139,19/3/2021 12:36,Twitter for iPhone,0,434,en
site,site,210, history in progress. 💚#nomoreemptypromises ,85,19/3/2021 12:36,Twitter for iPhone,0,554,en
site,site,211, this global #climatestrike we took to the streets of sumila town to demand urgent climate action. time our leaders #fa…,140,19/3/2021 12:35,Twitter for iPhone,0,222,en
site,site,212," climate change is the greatest threat to humanity, we are already suffering from the consequences of climate crisis,we…",139,19/3/2021 12:35,Twitter for iPhone,0,232,en
site,site,213," and the #globalclimatestrike is go! join us and demand real climate action, now! the future can't wait! #гденашзелёныйкурс #…",140,19/3/2021 11:31,Twitter for iPhone,0,278,en
site,site,214," from the mountains gilgit baltistan, pakistan#nomoreemptypromises   ",140,19/3/2021 11:30,Twitter for iPhone,0,238,en
site,site,215,school strike week 135. today is the global strike! we’re striking in shifts to avoid big crowds and keep our numbe… ,140,19/3/2021 10:32,Twitter for iPhone,10317,1771,en
site,site,216," week 29. today is the global climate strike, everyone coming together in over 50 countries to demand action for the cli…",140,19/3/2021 8:40,Twitter for iPhone,0,249,en
site,site,217, 💥turn words into actions. #nomoreemptypromises #climatestrike #raiseyourstandards   …,140,19/3/2021 8:10,Twitter for iPhone,0,203,en
site,site,218," when we said we're striking all over the globe, we meant it. here's antarctica demanding for #nomoreemptypromises and h…",140,19/3/2021 8:09,Twitter for iPhone,0,771,en
site,site,219,antarctica demanding #nomoreemptypromises !#fridaysforfuture #climatestrike ,100,19/3/2021 6:58,Twitter Web App,3683,771,en
site,site,220," #globalclimatestrike barishal,bangladesh#nomoreemptypromises #climatecrisis #climateemergency #climateactionnow #c…",140,19/3/2021 6:50,Twitter Web App,0,212,en
site,site,221," climate activists at dhaka joined climate strike in front head office of standard chartered bank, bangladesh. …",140,19/3/2021 6:49,Twitter Web App,0,243,en
site,site,222, today we see each other in all the squares of the world and colombia.  let's scream loud 💪🌱#nomoreemptypromiseshoy nos v…,140,19/3/2021 6:49,Twitter Web App,0,188,en
site,site,223, climate strike week 15happy global day for action. banks should stop funding drity industries that have been damaging…,140,19/3/2021 6:40,Twitter Web App,0,179,en
site,site,224, #nomoreemptypromisesfull video please share this message. it is extremely important we pre…,140,19/3/2021 6:38,Twitter Web App,0,529,en
site,site,225," the die-in is significant to show that if we fail to safeguard our hard earn independence and democracy, we will not survi…",140,19/3/2021 6:35,Twitter Web App,0,188,en
site,site,226, today's global climate strike has begun! we're starting the day with bangladesh and the philippines! across the world w…,140,19/3/2021 6:34,Twitter Web App,0,581,en
site,site,227, week 36th #climatestrike🌍 in #india🇮🇳#climate is alarming us but we are snoozing away.#nomoreemptypromises#facetheclim…,140,19/3/2021 6:34,Twitter Web App,0,282,en
site,site,228, youth climate activists from japan and malaysia continue the calls for climate justice! we are united across the world…,139,19/3/2021 6:32,Twitter Web App,0,507,en
site,site,229, we're here at 's office!the amount on the cheque is how much money they're pouring into coal here in the phil…,140,19/3/2021 6:26,Twitter Web App,0,313,en
site,site,230," #fridaysforfuture week 80. march 19, 2021. global climate strike no. i’ve lost count. in australia. on gadigal land. fighting…",140,19/3/2021 6:24,Twitter Web App,0,408,en
site,site,231," “to actually have a meaningful impact, we’d have to find a way to cater algae to most of the world’s 1.5 billion cows, i…",140,18/3/2021 18:51,Twitter Web App,0,132,en
site,site,232,tomorrow we strike again in 62 countries all over the world! online or in small numbers in the streets where the si… ,140,18/3/2021 18:39,Twitter Web App,5577,1389,en
site,site,233," watch our international press conference with ipcc lead author and climate scientist, , and climate activis…",140,18/3/2021 18:13,Twitter Web App,0,214,en
site,site,234, youths of bangladesh are getting prepared for the big day!     …,140,18/3/2021 18:13,Twitter Web App,0,131,en
site,site,235, hey south african activists! be sure to join in on the action at the global climate strikes this friday. contact …,140,17/3/2021 18:10,Twitter Web App,0,175,en
site,site,236," this friday is the global climate strike!!! you can join our digital strike and tweet storm at 1pm, we'll have lots of sp…",140,17/3/2021 17:59,Twitter Web App,0,165,en
site,site,237," the global #climatestrike is coming this friday, march 19!as russian politicians don't promise us any climate plan, we're d…",140,17/3/2021 17:46,Twitter Web App,0,172,en
site,site,238," it's possible to turn fear into fury, and fury into the fight for a fair future for all. we fight because we know that…",140,17/3/2021 17:03,Twitter for iPhone,0,279,en
site,site,239,sweden and finland team up with the governments of poland and hungary to defend burning biomass for energy in the e… ,140,17/3/2021 11:18,Twitter Web App,6322,1079,en
site,site,240, march 19th is fridays for future’s #globaldayofaction. we will be fighting for climate action safely from home and thr…,140,16/3/2021 16:40,Twitter for iPhone,0,222,en
site,site,241, no democracy can survive without annoying and disruptive protest.,84,16/3/2021 16:40,Twitter for iPhone,0,4911,en
site,site,242, i was invited to speak today to world leaders like   and  at #betd21they screened m…,140,16/3/2021 16:39,Twitter for iPhone,0,1731,en
site,site,243, 📣the climate strike for #noemptypromises is fast approaching 📣march 19 is just around the corner and yacap is not on…,140,16/3/2021 11:28,Twitter Web App,0,184,en
site,site,244, we are a #climateemergency. numbers motivate. there are &gt;3500 communities canada.all strikes big or small make a differe…,143,16/3/2021 6:47,Twitter Web App,0,122,en
site,site,245, #globalclimatestrike delhiites ale📢here are a few details on how you can participate on the day of the global climate de…,140,16/3/2021 6:46,Twitter Web App,0,184,en
site,site,246,definite cause of serious annoyance. ,60,15/3/2021 15:56,Twitter for iPhone,94863,11245,en
site,site,247,the recent developments in several countries with drawbacks on democracy are extremely worrying.the rights to peac… ,140,15/3/2021 11:49,Twitter Web App,9962,2345,en
site,site,248, sky outside my window today in beijing. really glad i have a mask. 😳 ,108,15/3/2021 9:05,Twitter Web App,0,1537,en
site,site,249,this is very important to keep in mind when we talk about temperature anomalies. we need to see the holistic pictur… ,140,14/3/2021 12:56,Twitter Web App,4934,1118,en
site,site,250," on monday, the policing bill is being rushed through the commons. it contains some of the most draconian crackdowns on the rig…",140,14/3/2021 10:11,Twitter for iPhone,0,15732,en
site,site,251," i had my house and there's nothing left.seven people were injured, and 15 more are missing as wildfires ravage argentina. a…",140,14/3/2021 9:27,Twitter Web App,0,292,en
site,site,252, climate change former un vice chair calls on uk to review policies on burning wood for energy | climate news | sky news ⁦@…,140,14/3/2021 9:25,Twitter Web App,0,189,en
site,site,253,"earth is exactly at the crossover point; in the year 2020 (± 6), the anthropogenic mass, which has recently double… ",140,14/3/2021 9:20,Twitter Web App,8100,2362,en
site,site,254,we feel very motivated by the activism. it gives us a meaning in life - and a meaning in life makes you happy.i… ,140,13/3/2021 17:46,Twitter Web App,3293,658,en
